purl,name,version,ecosystem,file,line,type,license,notes
pkg:npm/eslint-plugin-markdown@2.2.1,eslint-plugin-markdown,2.2.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/mime-types/package.json,1,library,N/A,
pkg:npm/eslint-plugin-node@11.1.0,eslint-plugin-node,11.1.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/mime-types/package.json,1,library,N/A,
pkg:npm/eslint-plugin-promise@5.2.0,eslint-plugin-promise,5.2.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/mime-types/package.json,1,library,N/A,
pkg:npm/eslint-plugin-standard@4.1.0,eslint-plugin-standard,4.1.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/mime-types/package.json,1,library,N/A,
pkg:npm/mocha@9.2.2,mocha,9.2.2,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/mime-types/package.json,1,library,N/A,
pkg:npm/nyc@15.1.0,nyc,15.1.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/mime-types/package.json,1,library,N/A,
pkg:npm/eslint@5.9.0,eslint,5.9.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/merge-descriptors/package.json,1,library,N/A,
pkg:npm/eslint-config-standard@12.0.0,eslint-config-standard,12.0.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/merge-descriptors/package.json,1,library,N/A,
pkg:npm/eslint-plugin-import@2.14.0,eslint-plugin-import,2.14.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/merge-descriptors/package.json,1,library,N/A,
pkg:npm/eslint-plugin-node@7.0.1,eslint-plugin-node,7.0.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/merge-descriptors/package.json,1,library,N/A,
pkg:npm/eslint-plugin-promise@4.0.1,eslint-plugin-promise,4.0.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/merge-descriptors/package.json,1,library,N/A,
pkg:npm/eslint-plugin-standard@4.0.0,eslint-plugin-standard,4.0.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/merge-descriptors/package.json,1,library,N/A,
pkg:npm/mocha@5.2.0,mocha,5.2.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/merge-descriptors/package.json,1,library,N/A,
pkg:npm/nyc@13.1.0,nyc,13.1.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/merge-descriptors/package.json,1,library,N/A,
pkg:npm/eslint@5.11.1,eslint,5.11.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/encodeurl/package.json,1,library,N/A,
pkg:npm/eslint-config-standard@12.0.0,eslint-config-standard,12.0.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/encodeurl/package.json,1,library,N/A,
pkg:npm/eslint-plugin-import@2.14.0,eslint-plugin-import,2.14.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/encodeurl/package.json,1,library,N/A,
pkg:npm/eslint-plugin-node@7.0.1,eslint-plugin-node,7.0.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/encodeurl/package.json,1,library,N/A,
pkg:npm/eslint-plugin-promise@4.0.1,eslint-plugin-promise,4.0.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/encodeurl/package.json,1,library,N/A,
pkg:npm/eslint-plugin-standard@4.0.0,eslint-plugin-standard,4.0.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/encodeurl/package.json,1,library,N/A,
pkg:npm/istanbul@0.4.5,istanbul,0.4.5,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/encodeurl/package.json,1,library,N/A,
pkg:npm/mocha@2.5.3,mocha,2.5.3,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/encodeurl/package.json,1,library,N/A,
pkg:npm/istanbul@0.3.9,istanbul,0.3.9,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/ee-first/package.json,1,library,N/A,
pkg:npm/mocha@2.2.5,mocha,2.2.5,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/ee-first/package.json,1,library,N/A,
pkg:npm/es-errors@1.3.0,es-errors,1.3.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/call-bind-apply-helpers/package.json,1,library,N/A,
pkg:npm/function-bind@1.1.2,function-bind,1.1.2,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/call-bind-apply-helpers/package.json,1,library,N/A,
pkg:npm/@arethetypeswrong/cli@0.17.3,@arethetypeswrong/cli,0.17.3,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/call-bind-apply-helpers/package.json,1,library,N/A,
pkg:npm/@ljharb/eslint-config@21.1.1,@ljharb/eslint-config,21.1.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/call-bind-apply-helpers/package.json,1,library,N/A,
pkg:npm/@ljharb/tsconfig@0.2.3,@ljharb/tsconfig,0.2.3,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/call-bind-apply-helpers/package.json,1,library,N/A,
pkg:npm/@types/for-each@0.3.3,@types/for-each,0.3.3,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/call-bind-apply-helpers/package.json,1,library,N/A,
pkg:npm/@types/function-bind@1.1.10,@types/function-bind,1.1.10,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/call-bind-apply-helpers/package.json,1,library,N/A,
pkg:npm/@types/object-inspect@1.13.0,@types/object-inspect,1.13.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/call-bind-apply-helpers/package.json,1,library,N/A,
pkg:npm/@types/tape@5.8.1,@types/tape,5.8.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/call-bind-apply-helpers/package.json,1,library,N/A,
pkg:npm/auto-changelog@2.5.0,auto-changelog,2.5.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/call-bind-apply-helpers/package.json,1,library,N/A,
pkg:npm/encoding@0.1.13,encoding,0.1.13,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/call-bind-apply-helpers/package.json,1,library,N/A,
pkg:npm/es-value-fixtures@1.7.1,es-value-fixtures,1.7.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/call-bind-apply-helpers/package.json,1,library,N/A,
pkg:npm/eslint@8.8.0,eslint,8.8.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/call-bind-apply-helpers/package.json,1,library,N/A,
pkg:npm/evalmd@0.0.19,evalmd,0.0.19,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/call-bind-apply-helpers/package.json,1,library,N/A,
pkg:npm/for-each@0.3.5,for-each,0.3.5,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/call-bind-apply-helpers/package.json,1,library,N/A,
pkg:npm/has-strict-mode@1.1.0,has-strict-mode,1.1.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/call-bind-apply-helpers/package.json,1,library,N/A,
pkg:npm/in-publish@2.0.1,in-publish,2.0.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/call-bind-apply-helpers/package.json,1,library,N/A,
pkg:npm/npmignore@0.3.1,npmignore,0.3.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/call-bind-apply-helpers/package.json,1,library,N/A,
pkg:npm/nyc@10.3.2,nyc,10.3.2,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/call-bind-apply-helpers/package.json,1,library,N/A,
pkg:npm/object-inspect@1.13.4,object-inspect,1.13.4,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/call-bind-apply-helpers/package.json,1,library,N/A,
pkg:npm/safe-publish-latest@2.0.0,safe-publish-latest,2.0.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/call-bind-apply-helpers/package.json,1,library,N/A,
pkg:npm/tape@5.9.0,tape,5.9.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/call-bind-apply-helpers/package.json,1,library,N/A,
pkg:npm/typescript@next,typescript,next,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/call-bind-apply-helpers/package.json,1,library,N/A,
pkg:npm/deep-equal@1.0.1,deep-equal,1.0.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/content-type/package.json,1,library,N/A,
pkg:npm/eslint@8.32.0,eslint,8.32.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/content-type/package.json,1,library,N/A,
pkg:npm/eslint-config-standard@15.0.1,eslint-config-standard,15.0.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/content-type/package.json,1,library,N/A,
pkg:npm/eslint-plugin-import@2.27.5,eslint-plugin-import,2.27.5,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/content-type/package.json,1,library,N/A,
pkg:npm/eslint-plugin-node@11.1.0,eslint-plugin-node,11.1.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/content-type/package.json,1,library,N/A,
pkg:npm/eslint-plugin-promise@6.1.1,eslint-plugin-promise,6.1.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/content-type/package.json,1,library,N/A,
pkg:npm/eslint-plugin-standard@4.1.0,eslint-plugin-standard,4.1.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/content-type/package.json,1,library,N/A,
pkg:npm/mocha@10.2.0,mocha,10.2.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/content-type/package.json,1,library,N/A,
pkg:npm/nyc@15.1.0,nyc,15.1.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/content-type/package.json,1,library,N/A,
pkg:npm/beautify-benchmark@0.2.4,beautify-benchmark,0.2.4,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/vary/package.json,1,library,N/A,
pkg:npm/benchmark@2.1.4,benchmark,2.1.4,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/vary/package.json,1,library,N/A,
pkg:npm/eslint@3.19.0,eslint,3.19.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/vary/package.json,1,library,N/A,
pkg:npm/eslint-config-standard@10.2.1,eslint-config-standard,10.2.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/vary/package.json,1,library,N/A,
pkg:npm/eslint-plugin-import@2.7.0,eslint-plugin-import,2.7.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/vary/package.json,1,library,N/A,
pkg:npm/eslint-plugin-markdown@1.0.0-beta.6,eslint-plugin-markdown,1.0.0-beta.6,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/vary/package.json,1,library,N/A,
pkg:npm/eslint-plugin-node@5.1.1,eslint-plugin-node,5.1.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/vary/package.json,1,library,N/A,
pkg:npm/eslint-plugin-promise@3.5.0,eslint-plugin-promise,3.5.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/vary/package.json,1,library,N/A,
pkg:npm/eslint-plugin-standard@3.0.1,eslint-plugin-standard,3.0.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/vary/package.json,1,library,N/A,
pkg:npm/istanbul@0.4.5,istanbul,0.4.5,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/vary/package.json,1,library,N/A,
pkg:npm/mocha@2.5.3,mocha,2.5.3,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/vary/package.json,1,library,N/A,
pkg:npm/supertest@1.1.0,supertest,1.1.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/vary/package.json,1,library,N/A,
pkg:npm/@arethetypeswrong/cli@0.17.1,@arethetypeswrong/cli,0.17.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/math-intrinsics/package.json,1,library,N/A,
pkg:npm/@ljharb/eslint-config@21.1.1,@ljharb/eslint-config,21.1.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/math-intrinsics/package.json,1,library,N/A,
pkg:npm/@ljharb/tsconfig@0.2.2,@ljharb/tsconfig,0.2.2,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/math-intrinsics/package.json,1,library,N/A,
pkg:npm/@types/for-each@0.3.3,@types/for-each,0.3.3,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/math-intrinsics/package.json,1,library,N/A,
pkg:npm/@types/object-inspect@1.13.0,@types/object-inspect,1.13.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/math-intrinsics/package.json,1,library,N/A,
pkg:npm/@types/tape@5.8.0,@types/tape,5.8.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/math-intrinsics/package.json,1,library,N/A,
pkg:npm/auto-changelog@2.5.0,auto-changelog,2.5.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/math-intrinsics/package.json,1,library,N/A,
pkg:npm/eclint@2.8.1,eclint,2.8.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/math-intrinsics/package.json,1,library,N/A,
pkg:npm/es-value-fixtures@1.5.0,es-value-fixtures,1.5.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/math-intrinsics/package.json,1,library,N/A,
pkg:npm/eslint@8.8.0,eslint,8.8.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/math-intrinsics/package.json,1,library,N/A,
pkg:npm/evalmd@0.0.19,evalmd,0.0.19,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/math-intrinsics/package.json,1,library,N/A,
pkg:npm/for-each@0.3.3,for-each,0.3.3,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/math-intrinsics/package.json,1,library,N/A,
pkg:npm/in-publish@2.0.1,in-publish,2.0.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/math-intrinsics/package.json,1,library,N/A,
pkg:npm/npmignore@0.3.1,npmignore,0.3.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/math-intrinsics/package.json,1,library,N/A,
pkg:npm/nyc@10.3.2,nyc,10.3.2,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/math-intrinsics/package.json,1,library,N/A,
pkg:npm/object-inspect@1.13.3,object-inspect,1.13.3,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/math-intrinsics/package.json,1,library,N/A,
pkg:npm/safe-publish-latest@2.0.0,safe-publish-latest,2.0.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/math-intrinsics/package.json,1,library,N/A,
pkg:npm/tape@5.9.0,tape,5.9.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/math-intrinsics/package.json,1,library,N/A,
pkg:npm/typescript@next,typescript,next,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/math-intrinsics/package.json,1,library,N/A,
pkg:npm/browserify@13.0.0,browserify,13.0.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/asynckit/package.json,1,library,N/A,
pkg:npm/browserify-istanbul@2.0.0,browserify-istanbul,2.0.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/asynckit/package.json,1,library,N/A,
pkg:npm/coveralls@2.11.9,coveralls,2.11.9,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/asynckit/package.json,1,library,N/A,
pkg:npm/eslint@2.9.0,eslint,2.9.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/asynckit/package.json,1,library,N/A,
pkg:npm/istanbul@0.4.3,istanbul,0.4.3,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/asynckit/package.json,1,library,N/A,
pkg:npm/obake@0.1.2,obake,0.1.2,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/asynckit/package.json,1,library,N/A,
pkg:npm/phantomjs-prebuilt@2.1.7,phantomjs-prebuilt,2.1.7,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/asynckit/package.json,1,library,N/A,
pkg:npm/pre-commit@1.1.3,pre-commit,1.1.3,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/asynckit/package.json,1,library,N/A,
pkg:npm/reamde@1.1.0,reamde,1.1.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/asynckit/package.json,1,library,N/A,
pkg:npm/rimraf@2.5.2,rimraf,2.5.2,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/asynckit/package.json,1,library,N/A,
pkg:npm/size-table@0.2.0,size-table,0.2.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/asynckit/package.json,1,library,N/A,
pkg:npm/tap-spec@4.1.1,tap-spec,4.1.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/asynckit/package.json,1,library,N/A,
pkg:npm/tape@4.5.1,tape,4.5.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/asynckit/package.json,1,library,N/A,
pkg:npm/istanbul@0.3.13,istanbul,0.3.13,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/array-flatten/package.json,1,library,N/A,
pkg:npm/mocha@2.2.4,mocha,2.2.4,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/array-flatten/package.json,1,library,N/A,
pkg:npm/pre-commit@1.0.7,pre-commit,1.0.7,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/array-flatten/package.json,1,library,N/A,
pkg:npm/standard@3.7.3,standard,3.7.3,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/array-flatten/package.json,1,library,N/A,
pkg:npm/delayed-stream@1.0.0,delayed-stream,1.0.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/combined-stream/package.json,1,library,N/A,
pkg:npm/far@0.0.7,far,0.0.7,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/combined-stream/package.json,1,library,N/A,
pkg:npm/mocha@1.17.1,mocha,1.17.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/path-to-regexp/package.json,1,library,N/A,
pkg:npm/istanbul@0.2.6,istanbul,0.2.6,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/path-to-regexp/package.json,1,library,N/A,
pkg:npm/standard@11.0.1,standard,11.0.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/safer-buffer/package.json,1,library,N/A,
pkg:npm/tape@4.9.0,tape,4.9.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/safer-buffer/package.json,1,library,N/A,
pkg:npm/safe-buffer@5.2.1,safe-buffer,5.2.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/content-disposition/package.json,1,library,N/A,
pkg:npm/deep-equal@1.0.1,deep-equal,1.0.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/content-disposition/package.json,1,library,N/A,
pkg:npm/eslint@7.32.0,eslint,7.32.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/content-disposition/package.json,1,library,N/A,
pkg:npm/eslint-config-standard@13.0.1,eslint-config-standard,13.0.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/content-disposition/package.json,1,library,N/A,
pkg:npm/eslint-plugin-import@2.25.3,eslint-plugin-import,2.25.3,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/content-disposition/package.json,1,library,N/A,
pkg:npm/eslint-plugin-markdown@2.2.1,eslint-plugin-markdown,2.2.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/content-disposition/package.json,1,library,N/A,
pkg:npm/eslint-plugin-node@11.1.0,eslint-plugin-node,11.1.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/content-disposition/package.json,1,library,N/A,
pkg:npm/eslint-plugin-promise@5.2.0,eslint-plugin-promise,5.2.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/content-disposition/package.json,1,library,N/A,
pkg:npm/eslint-plugin-standard@4.1.0,eslint-plugin-standard,4.1.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/content-disposition/package.json,1,library,N/A,
pkg:npm/istanbul@0.4.5,istanbul,0.4.5,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/content-disposition/package.json,1,library,N/A,
pkg:npm/mocha@9.1.3,mocha,9.1.3,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/content-disposition/package.json,1,library,N/A,
pkg:npm/bytes@3.1.2,bytes,3.1.2,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/body-parser/package.json,1,library,N/A,
pkg:npm/content-type@1.0.5,content-type,1.0.5,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/body-parser/package.json,1,library,N/A,
pkg:npm/debug@2.6.9,debug,2.6.9,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/body-parser/package.json,1,library,N/A,
pkg:npm/depd@2.0.0,depd,2.0.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/body-parser/package.json,1,library,N/A,
pkg:npm/destroy@1.2.0,destroy,1.2.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/body-parser/package.json,1,library,N/A,
pkg:npm/http-errors@2.0.1,http-errors,2.0.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/body-parser/package.json,1,library,N/A,
pkg:npm/iconv-lite@0.4.24,iconv-lite,0.4.24,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/body-parser/package.json,1,library,N/A,
pkg:npm/on-finished@2.4.1,on-finished,2.4.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/body-parser/package.json,1,library,N/A,
pkg:npm/qs@6.14.0,qs,6.14.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/body-parser/package.json,1,library,N/A,
pkg:npm/raw-body@2.5.3,raw-body,2.5.3,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/body-parser/package.json,1,library,N/A,
pkg:npm/type-is@1.6.18,type-is,1.6.18,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/body-parser/package.json,1,library,N/A,
pkg:npm/unpipe@1.0.0,unpipe,1.0.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/body-parser/package.json,1,library,N/A,
pkg:npm/eslint@8.34.0,eslint,8.34.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/body-parser/package.json,1,library,N/A,
pkg:npm/eslint-config-standard@14.1.1,eslint-config-standard,14.1.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/body-parser/package.json,1,library,N/A,
pkg:npm/eslint-plugin-import@2.27.5,eslint-plugin-import,2.27.5,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/body-parser/package.json,1,library,N/A,
pkg:npm/eslint-plugin-markdown@3.0.0,eslint-plugin-markdown,3.0.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/body-parser/package.json,1,library,N/A,
pkg:npm/eslint-plugin-node@11.1.0,eslint-plugin-node,11.1.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/body-parser/package.json,1,library,N/A,
pkg:npm/eslint-plugin-promise@6.1.1,eslint-plugin-promise,6.1.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/body-parser/package.json,1,library,N/A,
pkg:npm/eslint-plugin-standard@4.1.0,eslint-plugin-standard,4.1.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/body-parser/package.json,1,library,N/A,
pkg:npm/methods@1.1.2,methods,1.1.2,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/body-parser/package.json,1,library,N/A,
pkg:npm/mocha@10.2.0,mocha,10.2.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/body-parser/package.json,1,library,N/A,
pkg:npm/nyc@15.1.0,nyc,15.1.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/body-parser/package.json,1,library,N/A,
pkg:npm/safe-buffer@5.2.1,safe-buffer,5.2.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/body-parser/package.json,1,library,N/A,
pkg:npm/supertest@6.3.3,supertest,6.3.3,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/body-parser/package.json,1,library,N/A,
pkg:npm/istanbul@0.3.15,istanbul,0.3.15,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/unpipe/package.json,1,library,N/A,
pkg:npm/mocha@2.2.5,mocha,2.2.5,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/unpipe/package.json,1,library,N/A,
pkg:npm/readable-stream@1.1.13,readable-stream,1.1.13,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/unpipe/package.json,1,library,N/A,
pkg:npm/ava@1.4.1,ava,1.4.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/has-flag/package.json,1,library,N/A,
pkg:npm/tsd@0.7.2,tsd,0.7.2,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/has-flag/package.json,1,library,N/A,
pkg:npm/xo@0.24.0,xo,0.24.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/has-flag/package.json,1,library,N/A,
pkg:npm/concat-stream@2.0.0,concat-stream,2.0.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/follow-redirects/package.json,1,library,N/A,
pkg:npm/eslint@5.16.0,eslint,5.16.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/follow-redirects/package.json,1,library,N/A,
pkg:npm/express@4.16.4,express,4.16.4,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/follow-redirects/package.json,1,library,N/A,
pkg:npm/lolex@3.1.0,lolex,3.1.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/follow-redirects/package.json,1,library,N/A,
pkg:npm/mocha@6.0.2,mocha,6.0.2,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/follow-redirects/package.json,1,library,N/A,
pkg:npm/nyc@14.1.1,nyc,14.1.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/follow-redirects/package.json,1,library,N/A,
pkg:npm/ms@2.0.0,ms,2.0.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/debug/package.json,1,library,N/A,
pkg:npm/browserify@9.0.3,browserify,9.0.3,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/debug/package.json,1,library,N/A,
pkg:npm/chai@3.5.0,chai,3.5.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/debug/package.json,1,library,N/A,
pkg:npm/concurrently@3.1.0,concurrently,3.1.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/debug/package.json,1,library,N/A,
pkg:npm/coveralls@2.11.15,coveralls,2.11.15,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/debug/package.json,1,library,N/A,
pkg:npm/eslint@3.12.1,eslint,3.12.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/debug/package.json,1,library,N/A,
pkg:npm/istanbul@0.4.5,istanbul,0.4.5,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/debug/package.json,1,library,N/A,
pkg:npm/karma@1.3.0,karma,1.3.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/debug/package.json,1,library,N/A,
pkg:npm/karma-chai@0.1.0,karma-chai,0.1.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/debug/package.json,1,library,N/A,
pkg:npm/karma-mocha@1.3.0,karma-mocha,1.3.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/debug/package.json,1,library,N/A,
pkg:npm/karma-phantomjs-launcher@1.0.2,karma-phantomjs-launcher,1.0.2,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/debug/package.json,1,library,N/A,
pkg:npm/karma-sinon@1.0.5,karma-sinon,1.0.5,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/debug/package.json,1,library,N/A,
pkg:npm/mocha@3.2.0,mocha,3.2.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/debug/package.json,1,library,N/A,
